@lat	@lon	name	operator	brand	addr:city	phone	website
11.9732650	75.4104354						
9.7122523	76.6826513						
11.9247705	75.3633495						
10.6508907	76.7577665	vandithavalam					
11.1175749	76.1669883	Bharat Petroleum		Bharat Petroleum			
12.3598462	75.0650993	Chamudikunnu					
9.8301384	76.5424508	HP		Hindustan Petroleum			
9.6779229	76.6964054	Hindustan Petroleum		Hindustan Petroleum			
9.6581315	76.7208088	Bharat Petroleum		Bharat Petroleum			
11.3260840	75.9900680	hidustan petrol pumb					
11.3168417	75.9974435	Bharat Petroleum		Bharat Petroleum			
11.3141464	75.9988903	Indian Oil		Indian Oil			
11.3187632	75.8839386						
10.0839777	76.3139491	പെട്രോള്‍ പമ്പ്‌					
11.1507869	75.9590233	cp petrol pumb					
11.7436249	75.8836034	Petrom		Petrom			
9.3613943	76.4697316	Ezzar					
9.3618930	76.4735600	HP		Hindustan Petroleum			
10.0144134	76.9506010	Indian Oil		Indian Oil	ADIMALI		
10.0158742	76.9524276	Hindustan Petroleum	Thankappan	Hindustan Petroleum	Adimali		
9.9232117	76.7763230	Fuel Station Karimannoor					
9.5707343	76.6298610	Hindustan Petroleum		Hindustan Petroleum			
9.0031150	76.6615618	Indian Oil		Indian Oil			
9.0344530	76.5424688	Indian Oil sri paramesvara fuels		Indian Oil			
9.2624828	76.4085827	Thrikkunnappuzha petrol pumb					
9.0404978	76.7177636	Indian Oil		Indian Oil			
9.0265162	76.7480403	Hindustan Petroleum		Hindustan Petroleum			
9.0218213	76.7530172	Essar		Esso			
12.4001077	75.0642808	HP Gas Station Pakkam		Hindustan Petroleum	PAKKAM		
10.9392179	76.0387637	Bharat Petroleum		Bharat Petroleum			
8.4847760	76.9428738	Varma Travels Fuel Centre	Varma Travels	Bharat Petroleum	Trivandrum		
11.7366975	75.9865501						
10.0680005	76.6142833						
9.1890501	76.6370206	Indian Oil		Indian Oil			
8.5512642	76.9422474	Bharat Petroleum		Bharat Petroleum	nalanchira		
9.0465596	76.7074043	Hindustan Petroleum		Hindustan Petroleum			
9.5505519	76.6835052						
9.4536685	76.5364390	S V pai pump		Bharath  petroleum			
9.4533456	76.5362633	SV pai pump	S V pai				
9.0178742	76.9251517						
8.5178778	76.9427727	Indian Oil		Indian Oil			
8.5183068	76.9429018	Hindustan Petroleum		Hindustan Petroleum			
9.3788243	76.5630206			HP			
11.1887108	76.0645849	Rifa Petrol Station			kavanur		
9.2109097	76.4806991	maliyekkal petrol pump					
9.4658669	76.5674307	Bharat Petroleum		Bharat Petroleum			
10.0606914	76.6173396	HP		Hindustan Petroleum			
9.5180920	76.5241991						
9.9749950	76.5802192	ഭാരത് പെട്രോളിയം പമ്പ്	ഭാരത് പെട്രോളിയം	Bharat Petroleum	മൂവാറ്റുപുഴ		
10.0241913	77.0369246	Diya Fuels		Hindustan Petrolium Limited	Anachal	094470 65137	https://www.hindustanpetroleum.com/
8.6689332	76.7987110						
8.6300305	76.8476902	Bharat Petroleum		Bharat Petroleum	Trivandrum		
8.6305172	76.8468980	Indian Oil		Indian Oil	Trivandrum		
11.7988601	76.1631444	HP PJS Petrol Zone		Hindustan Petroleum			
11.8022781	76.1623383	Bharat Petroleum		Bharat Petroleum			
9.9098355	76.8088812	alapattu fuels		indian oil			
9.9627651	77.1005369	Bharat Petroleum		Bharat Petroleum			
10.0034133	76.5707091	Jio-BP Petrol Pump	VS Group of Companies	JIO BP	മുവാറ്റുപുഴ		
8.5349721	76.8816722						
9.7522416	77.1090734	Indian Oil Corporation Pump					
8.3857256	77.0082524						
8.5708063	76.8718060	Indian Oil		Indian Oil			
9.3971392	76.6576487			Indian Oil	puramattom		
9.3829678	76.6387012	Eraviparoor petrol pump			eraviparoor		
8.3677736	77.1338588	petrol pub					
8.3703212	77.1313457	kottamam petrol pump					
12.6853158	74.9814429	Bharat Petroleum		Bharat Petroleum			
10.2749989	76.2450333	Hindusthan Petroleum	Panampillykattil	HP	Puthenchira		
9.4753381	76.5770580	Bharat Petroleum		Bharat Petroleum			
12.0993231	75.2759497	Indian Oil petrol pump		Indian Oil			
10.0862529	77.0605950	Bharat Petroleum		Bharat Petroleum			
10.0857236	77.0605043	Indian Oil		Indian Oil			
10.0872204	77.0602083	HP		Hindustan Petroleum			
11.6740957	75.7094107	HP		Hindustan Petroleum			
11.6741277	75.7090870	Indian Oil		Indian Oil			
12.0423830	75.3615812	HP		Hindustan Petroleum			
11.1940244	76.2359125	Indian Oil		Indian Oil			
12.1111965	75.2185566	HP					
9.1474104	76.7626345	Indian oil pump					
10.7975810	76.6391377			Bharat Petroleum			
11.2017855	76.2329490						
8.6651167	77.0815516						
10.0587768	76.6467873						
10.0642927	76.6272031						
10.0644467	76.6238714	Indian Oil		Indian Oil			
11.9839251	75.6757753	"IOC Petrol Bunk,Iritty"					
12.1026492	75.1982804	sai sastha petroleum					
8.9577015	76.6733940	Indian Oil		Indian Oil			
10.0698994	76.3307396	Indian Oil		Indian Oil			
9.5265446	76.5214313						
9.9688377	77.1534712	Indian Oil		Indian Oil			
9.9705228	77.1455980						
9.2681397	76.7092705	Petrol pump					
12.0421989	75.3698236	Indian Oil		Indian Oil			
8.4699331	76.9911852	Algae Fuel Experimental Pond Petrol Pump					
8.4812419	76.9630571	Sreedhara Panickers Indian Oil Pump		Indian Oil			
8.4816534	76.9595559	HP		Hindustan Petroleum			
10.0100091	76.9578867	Pmn & Company		Bharat Petroleum			
12.1351025	75.3007312	"Bharat Petroleum, petrol pump"		Bharat Petroleum			
11.9116792	75.5745836	Jyothi Fuels		Indian Oil	Mattannur		
12.4449446	75.0234052	Hindustan Petroleum Danik Narayan Petroleum Agencies		Hindustan Petroleum			
11.2692669	75.8611362						
9.7899260	76.5235289	Hindustan Petroleum		Hindustan Petroleum			
9.9146993	76.7430755	Hindustan Petroleum		Hindustan Petroleum			
10.0106337	76.6807520	Hindustan Petroleum		Hindustan Petroleum	pothanicad	+91-94958 41169	
9.0943982	76.6875276	Hindustan Petroleum	Rajan	Hindustan Petroleum			
9.1435617	76.5965544	Priyadarshini Bharat Gas Godown		Bharat Gas	Vallikunnam		
12.1282092	75.2986376	Indian Oil petrol pump		Indian Oil			
10.0838917	76.3405955	City Fuels IOCL					
10.8448960	76.0320258	"kuttippuram,petrol pump"					
11.2248322	75.8015851	bharat petrol pump					
10.0355929	76.3144136	Bharat Petroleum		Bharat Petroleum			
11.5542521	75.7635604	Bharat Petroleum		Bharat Petroleum			
10.0524411	76.7072509	HP		Hindustan Petroleum			
8.8396007	76.7372244	Indian Oil		Indian Oil	kollam		
11.2228890	75.7926360	janatha petrol pump					
9.1909973	76.7706462	petrol pump					
11.2780859	75.7804491	Indian Oil Gas Station		Indian Oil			
11.1966939	76.2140268	Kalathingal Petroleum		Hindustan Petroleum			
9.3302555	76.9251376	IOC Petrol Pump			chittar		
10.1026848	76.3501212	Ammus Petrol Pump		Bharat Petroleum			
8.4265615	77.0421636	Reliance Petroleum					
9.3269386	76.6867749	Petrol pump Aranmula					
9.3269386	76.6867749	Petrol Pump Aranmula					
9.1069925	76.6928114	Bharat Petroleum		Bharat Petroleum			
9.5377789	76.3276065	Indian Oil		Indian Oil			
10.1079518	76.3594512	HP		Hindustan Petroleum			
10.1077985	76.3598144	HP		Hindustan Petroleum			
9.7848707	76.4483522						
11.5517012	75.7639837						
8.8901408	76.6005168						
8.8893351	76.6001261						
8.4587592	76.9508249	Indian Oil		Indian Oil			
8.4574183	76.9502556	Arjun fuels					
10.0686419	76.3636735	Indian Oil		Indian Oil			
10.7589609	76.7573197	Para Petrol Pump					
9.2504260	76.5395781	Bharat Petroleum		Bharat Petroleum			
9.2608264	76.5439680						
9.5136256	76.6935835	Sa Indane					
11.9673649	75.5209929	"HP Petrol Pump,Megha Fuels"		HP			
12.0018532	75.5455141						
11.9911809	75.5486469	irikkur petrol pump					
9.9950286	76.5921816	Reliance Petroleum		JIO BP			
9.9792589	76.5867432	Indian Oil Petrol Pump		Indian Oil	"Kizhakkekkara, Muvattupuzha"		
10.1127992	76.5146261	Indian Oil		Indian Oil			
9.1060928	76.5682202	Hindustan Petroleum		Hindustan Petroleum			
9.1395613	76.5530644	Nayara		Nayara	choonad		
9.1394047	76.5514895	Indian Oil		Indian Oil	choonad		
10.1111503	76.5305360	Bharat Petroleum		Bharat Petroleum			
9.9453181	76.6380578	HP	CV BROTHERS				
8.8902095	76.6187786	Indian Oil		Indian Oil			
10.0859930	77.0781714	Bharat Petroleum		Bharat Petroleum	Munnar		
9.7563720	77.1193962						
9.7564804	77.1205348						
11.3378192	75.8102066						
10.0046500	76.6862599	Indian Oil		Indian Oil			
9.3393348	76.6005987				Chengannur		
11.4794312	75.7751019	Bharat Petroleum naduvannur		Bharat Petroleum			
8.5386510	76.9664338	Peroorkada Petrol Pump			Thiruvananthapuam		
9.7632052	77.1093311	Hindusthan Petroleum		Hindustan Petroleum	vellayamkudi		
11.1970594	76.1724719	essar fuel					
9.2683732	76.7981362	Priyanka fuels	Priyanka motors	Indian oil corporation	kulashekharapathy		
11.2425544	75.7737111	Indian Oil		Indian Oil			
11.6683307	75.7294182	Bharat Petroleum		Bharat Petroleum			
10.9400590	75.9806255	Petrol pump Mambra					
11.2390991	75.8753015		Indian Oil				
11.2965399	75.7919499	Thadambattuthazham Petrol Pump					
10.0263367	76.4469117	Bava And Sons Petrol					
9.5106693	76.3391639	Indian oil Petrol Pump		Indian Oil Petrol Pump			
9.2018640	76.7445767	Indian Oil		Indian Oil			
8.8942520	76.6801889	Indian Oil		Indian Oil			
8.9047905	76.6832169						
9.2978493	76.7297011	MEENAKSHI FUELS		INDIANOIL	Pathanamthitta		
11.1772091	75.8604304	Indian Oil		Indian Oil			
8.4239498	77.0478117						
10.0917369	76.5630054	odakkali		Hp			
8.6208182	76.8922723	Bharat Petroleum		Bharat Petroleum			
8.6352122	76.9026043	Petrom		Petrom			
9.8169510	76.3135155	Kairali Fuels		Indian Oil			
9.5160474	76.5726186	Hindustan Petroleum		Hindustan Petroleum			
10.1890127	76.2436816						
9.9448994	76.3721786	Bharat Petroleum		Bharat Petroleum			
9.9524374	76.3377009	HP		Hindustan Petroleum			
11.2707335	75.7776271	Bharat Petroleum		Bharat Petroleum			
11.2703514	75.7763586	HP		Hindustan Petroleum	Kozhikode Municipal Corporation		
9.3195566	76.6198697	"Devi Fuels,"		Indian oil	Chengannur		
9.5236660	76.8279423						
9.5236184	76.8278279						
10.8739536	76.2969795						
9.9428557	76.4827006	Indian Oil		Indian Oil	Muvattupuzha		
10.0984763	76.6419389	chelad petrol pump			kothamangalam		
9.5275432	76.5696195	Indian Oil		Indian Oil			
9.5582339	76.5721863	Indian Oil		Indian Oil			
9.5621535	76.5755600	Bharat Petroleum		Bharat Petroleum			
9.5902295	76.5830064	Indian Oil		Indian Oil			
9.8848371	76.9688831	SRM Fuels		Indian Oil	Thadiyampadu		
10.8764759	76.3061156	Indian Oil		Indian Oil			
9.9174035	76.9618224	petrol pump kizhakkedathu	hindhustan petroleum				
9.8549513	76.9619123	indian oil petrol pump	pk krishnan nair	indian oil			
9.1322860	76.6329225	Anayadi Petrol Pump					
9.1573717	76.7289225	HP		Hindustan Petroleum			
9.7948473	77.1063493	Indian Oil Pump					
9.1528854	76.7425756	Reliance Oil			Adoor		
9.7310219	77.1852348						
9.5042514	76.3283404	Arattuvazhy Petrol Pump		Hindustan Petroleum			
9.5031585	76.3284750	Hindustan Petroleum		Hindustan Petroleum			
9.4219888	76.7978515	Enns Fuels Essar					
9.9521194	76.2574953	Bharat Petroleum		Bharat Petroleum			
9.9099802	76.6070588						
10.0217148	76.3065554	HP		Hindustan Petroleum			
9.3386565	76.7010915						
12.1658964	75.4603633	Indian Oil		Indian Oil			
10.3780146	76.1547133				Kattoor		
9.9903360	76.5771735	Hindustan Petrol Pumb					
9.1626885	76.7100898	TotalGaz Petrol pump					
8.9587056	76.8422255						
10.4029737	76.1947135	Petrol Pump Karalam					
11.0510587	75.9886024	Kundupuzhakkal Petroleum		Hindustan Petroleum			
11.0510983	75.9845426	Maliyekkal					
9.0694260	76.6521539						
9.0788991	76.6689384						
10.0038251	76.3052379	Mookken Devassy Palarivattom and Co					
9.9072939	76.7309221	Bharat Petroleum		Bharat Petroleum			
9.6068063	76.3600049	Nayara		Nayara			
9.2596074	76.7091746			Indian Oil			
9.2634690	76.7103245	Bharat Petroleum		Bharat Petroleum	Elavumthitta		
9.0640692	76.6443227	Hindustan Petroleum		Hindustan Petroleum			
9.4494729	76.8852945	Hindustan Petroleum Karthik Fuel					
8.5284324	76.9283494						
9.5148367	76.3384439	Bharat Petroleum		Bharat Petroleum			
9.7779170	77.1118624	Nayara fuels	AIKARAKUNNEL FUELS	Nayara	Elite paddy		
11.1428462	75.9684076	HP fuel station					
11.2516343	75.7765505	Bharat Petroleum		Bharat Petroleum			
8.9818260	76.6776667	Aswathy Fuels		INDIAN OIL	KOLLAM		
11.9950393	75.6382445	HP		Hindustan Petroleum			
9.6600847	76.7176316	Bharat Petroleum		Bharat Petroleum			
11.9395424	75.4102609						
11.9498628	75.6318287	NN Fuels		Hindustan Petroleum Co Ltd	Uliyil		
10.7718741	76.1567589						
10.0107367	76.2873743	Indian Oil		Indian Oil			
10.0146622	76.3349715	Bharat Petroleum	bharat petroleum	Bharat Petroleum			
11.0479433	75.9093134						
9.4249007	76.5859053						
9.2392499	76.8012073						
10.1431094	76.2281278	Indian Oil	Indian Oil	Indian Oil			
9.9795694	76.4648365	Indian Oil		Indian Oil	KOLENCHERY		
12.3007374	75.0998735				kanhangad		
8.3801142	77.0468594						
8.4999056	76.9488275	Bharat Petroleum		Bharat Petroleum	Thiruvananthapuram		
9.0487088	76.6296081	Bharat Petroleum		Bharat Petroleum			
9.9059244	76.7106532						
9.0268096	76.8785559	KK India Petroleum Specialities Private Limited		Indian Oil	VILAKUDY		
9.9029940	76.7114807	prakash petrol station		indian oil			
9.9341349	76.6596059	Mariya Fuels Essar gas Station	Essar	Essar			
10.4131133	76.1777194	petrol pump chirakkal					
10.4141183	76.1794278	chirakkal					
8.8968780	76.5675532	Indian Oil		Indian Oil			
9.8153983	77.1927993	Hindustan Petroleum				+91 4868221435	
9.6722964	76.5587903	Gas station		Bharat Petroleum			
9.1663753	76.7180556	Indian Oil		Indian Oil			
8.9477454	76.6790320	A G Fuels Perumpuzha					
11.3567073	76.0034537						
11.1770301	75.8075446	Hindustan Petroleum		Hindustan Petroleum			
10.0157069	76.2765079	Bharat Petroleum Rani		Bharat Petroleum	Vaduthala Kochi		
8.9616423	76.6834305	Bharat Petroleum		Bharat Petroleum			
9.9776740	76.4623500	hp petrol pump-dens petroluem					
8.9520338	76.7061533	Essar Fuels		Essar			
10.9970533	75.9877029	Reliance Petrol Pump Collegepadi	private	Reliance	Collegepadi		
11.2096579	75.8081500	Reliance Petrol Pumb					
8.5060604	76.9092855	Indian Oil		Indian Oil			
8.9090340	77.0525636	Indian Oil		Indian Oil			
12.4560775	75.0151515						
10.0260904	76.4049139	"Bharat Petroleum, Petrol Pump -Kandathil Fuels"	kandathil fuels	Bharat Petroleum	Pallikkara		
11.2341111	75.8466739						
9.9795694	76.4648365	Bharat Petroleum petrol pump	kuttiyil fuels	Bharat Petroleum	KOLENCHERY		
11.9211896	75.3616156	Bharat Petroleum		Bharat Petroleum			
8.5075946	76.9623962						
9.7290415	76.6935696	Bharat Petroleum		Bharat Petroleum			
9.8406582	76.7456229	Petrom		Petrom			
8.9724586	76.8240071						
11.9016891	75.4435259	Bharat Petroleum		Bharat Petroleum			
9.2286566	76.8490295	Hindustan Petroleum		Hindustan Petroleum			
12.1094917	75.2184947	Bharat Petroleum		Bharat Petroleum			
11.8746248	75.3805438	kottachery hindustan petroleum					
9.9996749	76.6322771	Indian Oil		Indian Oil			
12.5434843	74.9998949						
8.9255673	76.7357094	Surabhi Fuels	Surabhi Group	HP	Kollam		
12.3082752	75.0958696	Manjunath Fuels		IndianOil			
9.1680154	76.6570420	Bharat Petroleum		Bharat Petroleum			
8.9166121	76.8535224			Bharat Petroleum			
10.2136444	76.2336412	HP		Hindustan Petroleum			
12.0827147	75.2573000	Pilathara Petrol Pump					
9.8968197	76.7044353						
9.1731267	76.5013085	Bharat Petroleum		Bharat Petroleum			
9.0979792	76.7522976	Bharat Petroleum		Bharat Petroleum			
9.1086952	76.7470364	Indian Oil		Indian Oil			
9.1369976	76.7354907	Hindustan Petroleum		Hindustan Petroleum			
12.2100569	75.1523997	Indian Oil		Indian Oil			
10.0286937	76.2751024	Indian Oil		Indian Oil			
9.1328483	76.5134110	Hindustan Petroleum Petrol Pump		Hindustan Petroleum			
12.2135842	75.1627586						
10.3214751	76.3249916	Indian Oil		Indian Oil	chalakudy		
9.1267275	76.5023129	Edayanambalam					
10.6021645	76.6154856	Vitanassery petrol station	Hindusthan Petroleum Corporation	Hindusthan Petroleum	Nemmara		
10.5953887	76.6030713	Vallanghy Petrol Station	Indian Oil Corporation	Indian Oil	Nemmara		
11.5244351	75.6173147	Bharat Petroleum		Bharat Petroleum			
11.5206249	75.6185771	Indian Oil		Indian Oil			
11.2641081	75.8892759	Bharat Petroleum		Bharat Petroleum			
9.5293194	76.5422406						
11.1476945	75.9785595	hp  fuels	pazheri				
11.8728404	75.3915371	Bharat Petroleum		Bharat Petroleum			
10.4059411	76.2969578	HP		Hindustan Petroleum	chengaloor		
10.2694022	76.2795636	Indian Oil		Indian Oil	Ashtamichira		
10.0067091	76.3451323	JIO BP Petrol Pump	JIO BP	JIO BP	Kochi		
12.1177256	75.2177287	Indian Oil		Indian Oil			
10.4251281	76.3246963	Indian Oil		Indian Oil	varandarappilly		
10.0327647	76.3123442	Indian Oil petrol pump Sree Narayana			Edappally		
10.7698361	76.6678505	Indian Oil Petrol					
8.8622484	76.6340407						
8.9603460	76.6789255	Hindustan Petroleum Petrol Pump		Hindustan Petroleum			
9.8195895	76.5020871			BP			
8.7496584	76.9340912	Sha Fuel					
8.7505300	76.9352264	Bharat Petroleum		Bharat Petroleum			
8.8878001	76.7004063	Essar Fuels					
8.9048180	76.7558476	Indian Oil		Indian Oil	Pooyapally		
9.9375302	76.3212884	Bharat Petroleum		Bharat Petroleum			
11.1924157	76.2498327	Essar Petrol Pump		Essar			
11.1940126	76.2436220	Indian Oil		Indian Oil			
11.6560547	76.1590270	Moosa Fuels					
11.0896260	76.2230446	essar petroleum					
10.4574227	76.3025498	Bharat Petroleum		Bharat Petroleum			
9.8249275	76.4932062						
9.5875870	76.5406055	Josco oil pump		Indian Oil			
12.5095332	74.9860063	Karandakkad					
9.9639461	76.3187721	HP		Hindustan Petroleum			
9.7205629	76.6798292						
12.5096128	74.9958886	nullippady					
10.0108433	76.3117562	Indian Oil		Indian Oil			
11.1314788	76.3445555	Bharat Petroleum		Bharat Petroleum			
9.1752765	76.5050764						
8.5736757	76.8698530	Indian Oil		Indian Oil			
8.6995932	76.7812965						
11.5662578	75.7556215			Bharat Petroleum			
10.5955550	76.4831008	gayatri fuels					
11.4250885	75.8317630						
9.8609619	76.5950121	Indian Oil		Indian Oil	Koothattukulam		
10.6464455	76.7669492	Petrolimex		Petrolimex			
11.8476019	76.0637713	Bharat Petroleum		Bharat Petroleum			
11.5240400	75.6412792	HP		Hindustan Petroleum			
10.9922977	76.1776473	punnakkat fuels					
11.6114537	76.3117686						
11.1322895	76.1141450						
11.1295644	76.1150838						
11.1384910	76.1165935		Essar				
12.0193933	75.2720461	Indian Oil		Indian Oil			
11.1249089	76.3396896	Indian Oil		Indian Oil			
11.2701221	75.9823243	Hindustan Petroleum		Hindustan Petroleum			
10.8398491	76.2511534	Hindustan Petroleum		Hindustan Petroleum			
11.6596122	76.2780341	Bharat Petroleum		Bharat Petroleum			
10.7064955	76.6828267	jeya lakshmi petroleum					
12.0376274	75.6657201	Hindustan Petroleum SJ Fuels		Hindustan Petroleum			
11.2457283	76.2889525	Essar petrolium					
11.0320985	76.0612560	barath petrolium		barath petrolium			
9.2027929	76.7451550						
9.2046516	76.7460938		IOC				
11.0134874	76.2246436	Indian Oil		Indian Oil	Pattikkad		
11.2444268	76.2981468	Indian Oil		Indian Oil			
9.5053913	76.6405916	Indian Oil		Indian Oil	KARUKACHAL		
11.7510621	75.4932283	Bharat Petroleum		Bharat Petroleum			
9.6318388	76.9791336	Hindustan Petroleum Kavungal Traders			Elappara		
8.6263049	76.8290514	Indian Oil		Indian Oil			
10.8212858	76.2227801	Hindustan Petroleum		Hindustan Petroleum			
11.2437394	75.9767180	Hindustan Petroleum		Hindustan Petroleum			
11.3047325	75.8686964						
12.5903727	75.0733704						
12.0399151	75.4208567			indian oil cooperation			
10.0503505	76.2944882	Amrita Fuels IndianOil petrol pump and CNG station					
10.0540620	76.2928705	Seethees fuels		Hindustan Petroleum			
11.0617408	75.9348377	HP		Hindustan Petroleum			
8.6111351	76.9979357	Bharat Petroleum		Bharat Petroleum			
12.0425479	75.4281927	Bharat Petroleum		Bharat Petroleum			
11.0828795	76.1092752	"Nayara Petroleum, Panayi"					
11.4536437	75.7705378						
9.9657111	76.3772599	Petrom		Petrom			
11.5680180	75.6073582	Madavam fuels					
11.5868294	75.5924653	HP		Hindustan Petroleum			
9.9819370	76.5796202	Bharat Petroleum Pump - Jewel Fuels		Bharat Petroleum	മുവാറ്റുപുഴ		
9.9907484	76.5767476	HP		Hindustan Petroleum			
11.7792701	76.1723555	Indian Oil		Indian Oil			
11.6596728	76.1783192						
11.2585267	75.8017855						
11.2711649	75.8317782						
11.1176592	76.3321095	Hindustan Petroleum		Hindustan Petroleum			
11.4457381	75.8417330	Indian Oil		Indian Oil			
10.7927628	76.1775338	Indian Oil Coperation					
10.1153982	76.4077443	Indian Oil Petrol Pump					
11.2306258	76.0540884	VPM PETROLIUM		Hindustan Petroleum			
11.1134584	76.3227943	Indian Oil		Indian Oil			
11.5315158	75.7135614	Bharat Petroleum		Bharat Petroleum			
11.9968692	75.4449335	Mayyil Petrol Pumb					
11.1810665	75.8359954						
9.5386650	76.8835596	petrol pumb					
11.7479390	76.0683123	Hindustan Petroleum		Hindustan Petroleum			
11.7701991	76.0019483	Bharat Petroleum		Bharat Petroleum			
11.7490732	75.5378755	Indian Oil		Indian Oil			
8.5640695	77.0566470	pertol			Vellanad		
8.5181484	76.9800825	Hare Krishna Fuel					
8.6727701	77.0876550	Bharat Petroleum		Bharat Petroleum			
8.3601753	77.0629131	Indian Oil		Bharat Petroleum			
8.6414631	77.0213850	Bharat Petroleum		Bharat Petroleum			
9.5266183	76.3414418						
8.5854609	77.0749414	Hindustan Petroleum		Hindustan Petroleum			
8.8130307	76.7276113	Plavinmoodu					
12.3877257	75.0435989	Indian Oil		Indian Oil	Pallikkare		
11.4372637	75.8999764	Bharat Petroleum		Bharat Petroleum			
11.4371512	75.8991390	Hindustan Petroleum		Hindustan Petroleum			
8.8782826	76.7626388	Indian Oil		Indian Oil	Oyoor		
8.8758645	76.7647136	Hindustan Petroleum Nisha Fuels		Hindustan Petroleum	Oyoor		
11.3166333	75.8325379						
11.2863489	76.0650341	Thottumukkam Pumps					
8.9805605	76.7138497			Hindustan Petroleum			
8.7352118	76.7449499	Bharat Petroleum - VGP Fuels	VGP Fuels	Bharat Petroleum	Varkala		https://www.bharatpetroleum.in/
8.7713308	76.8801176						
9.6651815	76.5322698	Kunnel Fuels					
8.8874655	76.5953605	Indian Oil		Indian Oil			
10.9749298	76.0074203	Indian Oil		Indian Oil	Chenakkal		
11.3280610	75.8093408	HP		Hindustan Petroleum			
10.9037851	75.9219780						
10.9260765	75.9126115						
8.8442673	77.0323444			Hindustan Petroleum			
8.9073266	77.0567499	Bharat Petroleum		Bharat Petroleum			
10.5292391	76.2150901	Bharat Petroleum		Bharat Petroleum			
11.0704674	75.8539547	Essar Petrol Pump {Thiruvonam enterprise}					
11.0510468	76.0746727						
8.7105411	76.7407551						
8.6175714	76.8972171	Indian Oil		Indian Oil			
8.4886705	76.9722505	Indian Oil	Kerala Prisons	Indian Oil			
9.0880012	76.8650229	Indian Oil		Indian Oil			
8.8638830	76.7113735	Bharat Petroleum		Bharat Petroleum	Chathanoor		
8.5248566	76.9702582	Indian Oil	SAP	Indian Oil			
8.5330660	76.9281213	Indian Oil		Indian Oil			
8.9632438	76.5607590						
8.5291544	77.1226941	Petrol Pump		Indian Oil			
9.0076544	76.5762591	Hindustan Petroleum		Hindustan Petroleum			
8.9009742	76.8451072	Kilithattil Fuels	HP		Ayur		
9.0122044	76.7842265	Indian Oil		Indian Oil			
8.5693399	77.1014301	Petrol Pump					
11.8906330	75.4633013	Indian Oil		Indian Oil	kannur		
11.8917914	75.4688276	Bharat Petroleum	Bharat Petroleum	Bharat Petroleum	kannur		
9.2802295	76.7973169	Indian Oil		Indian Oil			
8.7360625	76.8495632						
10.7559224	76.4992294	petrolpump			peringottukurissi		
9.1985412	76.7448591	Bharat Petroleum		Bharat Petroleum			
10.7727797	76.3669883	Sree Krishna English Medium School Ottapalam			Ottapalam		
10.5932333	76.5834147						
9.7273317	76.3610788	Indian Oil		Indian Oil			
11.2336870	75.8032214	Indian Oil		Indian Oil	Kozhikode		
8.6320727	76.9368630	Hindustan Petroleum		Hindustan Petroleum	Thiruvananthapuram		
11.6005005	75.5849672	K K sons Petrol Pump	K K sons	Bharat Petroleum			
11.6016405	75.5852024	HP		Hindustan Petroleum			
10.7765743	75.9402256	Benzy Petroleum (Indian Oil Corporation)		Indian Oil	Ponnani		
8.6179920	76.8970203	Indian Oil		Indian Oil	Trivandrum		
10.1508894	76.4530954	Reliance Petroleum					
8.5835711	77.0791320	Indian Oil		Indian Oil	tvm		
8.6029771	76.9450945						
9.8765524	76.3941549	Bharat Petroleum		Bharat Petroleum			
11.8085561	76.0127147	Bharat Petroleum	Bharath	Bharat Petroleum	Mananthavady		
8.9784655	76.5351520	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
9.1760636	76.5184545	Relaince Gas Station	Relaince				
9.8184672	76.3510352	HP		Hindustan Petroleum			
9.1776907	76.5510680	HP Petrol Pump - Mohan Fuels	Mohan Fuels	Hindustan Petroleum			
9.1725165	76.5935037	HP Petrol Pump - Sreedevi Fuels	HP				
10.4286336	76.1306853						
10.1169133	76.4872649	Indian Oil		Indian Oil		+91-9744534942	
9.8032608	76.3532386	Indian Oil		Indian Oil			
11.8380370	75.5687220	HP Petrol Pump - Janatha Service Station		Hindustan Petroleum	Koothuparamba		
8.4508601	77.1950277						
11.8920182	75.6355272	Malur Perol Pump			Malur		
9.9083070	76.5841421	Indian Oil		Indian Oil			
9.9078829	76.5841621	HP	Hindustan Petroleum	Hindustan Petroleum			
8.4766834	77.0086073	AVJ Fuels	private	bharat petroleum	vilavoorkal		
8.6043963	76.9985540	Indian Oil		Indian Oil			
9.9225762	76.5210331	"Hindustan Petrolium, Pampakkuda"					
11.7490316	75.4945017						
11.7522422	75.4975206	Bharat Petroleum	Surandran and Co	Bharat Petroleum			
11.7493397	75.4883952						
12.0408498	75.5093308	Indian Oil		Indian Oil			
12.0421423	75.5099163	Bharat Petroleum petrol pump		Bharat Petroleum			
9.2076935	76.5966753	Indian Oil Petrol Pump		Indian Oil Petrol Pump			
9.2069325	76.5913632	Bharat Petroleum		Bharat Petroleum			
12.1441878	75.2143691	HP		Hindustan Petroleum			
10.7707425	76.6325441	Bharat Petroleum		Bharat Petroleum			
12.0629467	75.1902681						
11.9577701	75.3557013	"Hindustan Petroleum, keecheri"		Hindustan Petroleum			
8.9478825	76.6617797	HP Gas Station		Hindustan Petroleum			
11.9214787	75.3527574						
10.0552851	76.7766738	"Bharat Petroleum , Petrol Pump - Brothers Auto Fuels , Neriamangalam"		Bharat Petroleum			
8.5923595	76.9949252	HP		Hindustan Petroleum			
